Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
11,2,1,Old,and stands behind the rock,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and he’s listening,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,waiting for coyote,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so we hear coyote uh,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,listening and waiting for roadrunner,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and we have roadrunner uh you know,,you know,,,,,,,,,,,,,,,,,,,
11,2,1,Old,going zooming really fast,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,BEEP BEEP,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,okay,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so coyote at that moment releases the punch,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,but instead of the punch going forward,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,like hitting uh roadrunner,,like,,,,,,,,,,,,,,,,,,,
11,2,1,Old,the rock gets pushed back,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and smashes uh coyote,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,between the rock itself from the mountain,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and so then what happens is,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,not only does the rock go back,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,but the punch turns around and punches coyote,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so he gets hit twice,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so then he’s like okay,,like,,,,,,,,,,,,,,,,,,,
11,2,1,Old,then he comes up with a three step plan,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,they show a paper,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,a blue paper where he has written it down,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,aand what he does is,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he has a string of a tightrope,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,attached from one mountain to the other,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and there’s a valley down there,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,where he knows that roadrunner’s gonna run through,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and he brings this big ton of weight,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,that he’s gonna cr carry across the rope,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and wait at the center,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and then coyo uh roadrunner passes by,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he’s gonna drop the weight on roadrunner,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and smash him,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and get rid of him,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so what happens is,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,as he’s kind of walking the rope,,kind of,,,,,,,,,,,,,,,,,,,
11,2,1,Old,the weight is so heavy,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,that the whole rope starts bending down,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so it’s attached to the mountain,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,but in the center he’s bending down,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so he f stands,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he’s basically standing on the rope,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so roadrunner comes up to him,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and says BEEP BEEP,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,sticks his tongue out at him,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and mocks him you know,,you know,,,,,,,,,,,,,,,,,,,
11,2,1,Old,like you’re gonna do what I thought here,,like,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so coyote then gets really upset,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so he puts the weight down,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,throws the weight down,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,but when he does that,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he’s he bounces up,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,you know the weight push,,you know,,,,,,,,,,,,,,,,,,,
11,2,1,Old,the tightrope pushes him back up into the air,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and as he’s going,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he then pats his shoulder,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and says ah I have my bag,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he doesn’t say anythiing,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,but you know,,you know,,,,,,,,,,,,,,,,,,,
11,2,1,Old,pats his shoulder,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and we see a bag a green bag behind him,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and then he’s pulled a string,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,but instead of a parachute coming out,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,a lot of stuff comes out,,stuff,,,,,,,,,,,,,,,,,,,
11,2,1,Old,like a bowl a hat or something,,"like, or something",,,,,,,,,,,,,,,,,,,
11,2,1,Old,and so then he starts falling down,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so then what he does is,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he takes a box of aspirin,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,takes it,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,says goodbye and falls down,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,okay,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so then after that,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,yeah like in cartoons,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he magically becomes alive again,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and then he goes uh,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,starts chasing roadrunner again,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,aand roadrunner runs into a cactus mine,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,like a mine you know,,"like, you know",,,,,,,,,,,,,,,,,,,
11,2,1,Old,a cave and tunnels,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so coyote starts chasing after him,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and after a few you know feet,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,they get he coyote hits darkness,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,there’s no light,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so he turns back around,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,goes gets a cap,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,a construction hat that has a light on him on it,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,aand uh roadrunner comes up,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,right behind,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he has already taken the hat,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he’s all ready,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so he says BEEP BEEP again,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and so coyote gets even more angry,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so he puts on the hat,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,starts chasing coyo uh roadrunner,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so then roadrunner ends up going you know,,you know,,,,,,,,,,,,,,,,,,,
11,2,1,Old,round and round in one square,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,they make,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,instead of showing the cave,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,they show a flat map of the cave,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and they make green and red dots,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,for red dot is for coyote and green dot is for roadrunner,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,aand so what happens is uh,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,coyote starts chasing roadrunner,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so first roadrunner follows a basic square pattern,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he keeps going s in the square,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,like from here to here to here to here,,like,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and after a while,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,coyote thinks he just continues to go like that,,just,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and roadrunner steps off to the side,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and just coyote keeps going like that,,just,,,,,,,,,,,,,,,,,,,
11,2,1,Old,even though roadrunner is already on the other side,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so then roadrunner says BEEP BEEP,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and coyote turns back around,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and sees him,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and so chases him again,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and this time,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,uh they flip it back to the coyote,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and roadrunner steps onto an elevator,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,you know like a flat platform with a chain attached to the top,,"you know, like",,,,,,,,,,,,,,,,,,,
11,2,1,Old,aand he goes down,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and so then coyote sees that there’s another elevator,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,right next to it,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so he steps into that,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and when he goes down the elevator comes back up,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,the roadrunner comes back up,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so then after a while he comes back,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and he starts chasing him again,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and roadrunner runs into a tunnel that’s zig,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,it’s going up and down like a zigzag,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,if you look at it in a flat way,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,aand so it keeps going,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and coyote starts chasing after him,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,keeps going keeps going,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so then at the end of the zigzag,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,there’s a fork or a Y,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,one f side goes up,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and one keeps going straight,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,without a zigzag,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,like a flat area,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so roadrunner goes up to the top branch,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and uh it’s coyote goes to the bottom branch,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,but he doesn’t notice that,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,it’s not going up and down anymore,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,just a straight flat thing,,thing,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and he keeps bouncing up and down up and down,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,until you know his hat,,you know,,,,,,,,,,,,,,,,,,,
11,2,1,Old,so he keeps bumping up into the ceiling,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and then down onto the floor,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and the light on his cap just bursts,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and you know it goes out,,you know,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and so then he lands in this big room,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,he lights a match,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and all around him you see boxes of TNT,,,,,,,,,,,,,,,,,,,,,
11,2,1,Old,and then they explode,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
